gene_name,baseMean,log2FoldChange,lfcSE,padj,n_cells_trt,n_cells_ctrl,drug,concentration,Cell_Name_Vevo,plate
PSMB5,64.54227447509766,0.12147629261016846,0.1869863122701645,0.7918751835823059,1217,3407,Pentamidine (isethionate),0.05000000074505806,SW1417,4
PSMB6,54.36313247680664,0.26724034547805786,0.21465441584587097,0.5462576150894165,1217,3407,Pentamidine (isethionate),0.05000000074505806,SW1417,4
PSMB8,30.586027145385742,-0.15908858180046082,0.2768082320690155,0.8192236423492432,1217,3407,Pentamidine (isethionate),0.05000000074505806,SW1417,4
PSMB10,22.227624893188477,0.04774954542517662,0.2997884154319763,0.9588992595672607,1217,3407,Pentamidine (isethionate),0.05000000074505806,SW1417,4
PSMB5,57.293094635009766,-0.813467264175415,0.2317621260881424,0.004941231571137905,1403,3407,Pyridoxine (hydrochloride),0.05000000074505806,SW1417,4
PSMB6,53.737579345703125,-0.27538183331489563,0.2050156593322754,0.38404780626296997,1403,3407,Pyridoxine (hydrochloride),0.05000000074505806,SW1417,4
PSMB10,24.285968780517578,-0.5217607617378235,0.3639412820339203,0.34802937507629395,1403,3407,Pyridoxine (hydrochloride),0.05000000074505806,SW1417,4
PSMB7,224.547607421875,-0.16441640257835388,0.13285067677497864,0.5123981833457947,1680,3407,Pyridoxine,0.05000000074505806,SW1417,4
PSMB6,53.75590133666992,0.4146234095096588,0.28761258721351624,0.4215320646762848,1680,3407,Pyridoxine,0.05000000074505806,SW1417,4
PSMB8,28.711227416992188,-0.5208993554115295,0.2830396294593811,0.2721920907497406,1680,3407,Pyridoxine,0.05000000074505806,SW1417,4
PSMB10,23.583297729492188,-0.6100682616233826,0.31575021147727966,0.2438676357269287,1680,3407,Pyridoxine,0.05000000074505806,SW1417,4
PSMB9,39.31047439575195,0.10764877498149872,0.25032082200050354,0.8585296273231506,1680,3407,Pyridoxine,0.05000000074505806,SW1417,4
PSMB5,80.66156768798828,-0.12419169396162033,0.16379880905151367,0.7171626091003418,2250,3407,Quinestrol,0.05000000074505806,SW1417,4
PSMB7,293.36895751953125,-0.3138505816459656,0.08807407319545746,0.0074859485030174255,2250,3407,Quinestrol,0.05000000074505806,SW1417,4
PSMB8,43.54575729370117,-0.17014794051647186,0.28087466955184937,0.7842317819595337,2250,3407,Quinestrol,0.05000000074505806,SW1417,4
PSMB10,30.782390594482422,-0.632178783416748,0.2810824513435364,0.14341768622398376,2250,3407,Quinestrol,0.05000000074505806,SW1417,4
PSMB9,50.21134567260742,-0.3858904242515564,0.2343551218509674,0.33474230766296387,2250,3407,Quinestrol,0.05000000074505806,SW1417,4
PSMB7,229.87411499023438,-0.43137335777282715,0.11311748623847961,0.00392532953992486,1819,3407,Radotinib,0.05000000074505806,SW1417,4
PSMB8,51.4901123046875,0.6756191849708557,0.21571825444698334,0.026402965188026428,1819,3407,Radotinib,0.05000000074505806,SW1417,4
PSMB9,36.61654281616211,-0.6264904141426086,0.24496819078922272,0.08915269374847412,1819,3407,Radotinib,0.05000000074505806,SW1417,4
PSMB5,69.5760269165039,-0.37026020884513855,0.18140512704849243,0.2291092723608017,1497,3407,Raltitrexed,0.05000000074505806,SW1417,4
PSMB7,244.79225158691406,-0.06440334767103195,0.09821709990501404,0.7896139621734619,1497,3407,Raltitrexed,0.05000000074505806,SW1417,4
PSMB6,52.410091400146484,-0.21221740543842316,0.22008971869945526,0.6615196466445923,1497,3407,Raltitrexed,0.05000000074505806,SW1417,4
PSMB5,61.02693557739258,-0.22506791353225708,0.26033058762550354,0.683993935585022,1315,3407,Rapamycin,0.05000000074505806,SW1417,4
PSMB6,45.37205505371094,-0.31303709745407104,0.2643955945968628,0.5396018624305725,1315,3407,Rapamycin,0.05000000074505806,SW1417,4
PSMB8,32.51725769042969,-0.4963303804397583,0.26392659544944763,0.25889942049980164,1315,3407,Rapamycin,0.05000000074505806,SW1417,4
PSMB10,25.136707305908203,-0.27022138237953186,0.2920255959033966,0.6568294167518616,1315,3407,Rapamycin,0.05000000074505806,SW1417,4
PSMB5,53.413330078125,-0.37477725744247437,0.204787015914917,0.2754558324813843,1263,3407,Relugolix,0.05000000074505806,SW1417,4
PSMB6,45.088348388671875,-0.2815343737602234,0.2523718774318695,0.5671172142028809,1263,3407,Relugolix,0.05000000074505806,SW1417,4
PSMB8,28.701229095458984,-0.1578015387058258,0.26441940665245056,0.8004870414733887,1263,3407,Relugolix,0.05000000074505806,SW1417,4
PSMB10,24.195337295532227,-0.8271448612213135,0.3013082444667816,0.06221109628677368,1263,3407,Relugolix,0.05000000074505806,SW1417,4
PSMB10,21.8389949798584,0.08369973301887512,0.31290996074676514,0.9265643954277039,1149,3407,Resveratrol,0.05000000074505806,SW1417,4
PSMB9,30.267210006713867,-0.818699300289154,0.2886201739311218,0.0702550932765007,1149,3407,Resveratrol,0.05000000074505806,SW1417,4
PSMB7,238.28285217285156,-0.6298607587814331,0.128667950630188,3.432788435020484e-05,1635,3407,Retinoic acid,0.05000000074505806,SW1417,4
PSMB6,61.37413787841797,0.33424893021583557,0.21083925664424896,0.3215849995613098,1635,3407,Retinoic acid,0.05000000074505806,SW1417,4
PSMB8,46.557376861572266,0.20045088231563568,0.25746360421180725,0.6874920725822449,1635,3407,Retinoic acid,0.05000000074505806,SW1417,4
PSMB10,31.739334106445312,-0.522057056427002,0.2708112895488739,0.2026590257883072,1635,3407,Retinoic acid,0.05000000074505806,SW1417,4
PSMB5,75.59295654296875,-0.107930026948452,0.2094198614358902,0.8111642599105835,1844,3407,Riluzole hydrochloride,0.05000000074505806,SW1417,4
PSMB6,58.31630325317383,-0.13242924213409424,0.2156890481710434,0.7687165141105652,1844,3407,Riluzole hydrochloride,0.05000000074505806,SW1417,4
PSMB8,45.22599792480469,-0.05538335070014,0.21786832809448242,0.9127920866012573,1844,3407,Riluzole hydrochloride,0.05000000074505806,SW1417,4
PSMB10,31.365575790405273,-0.4541882276535034,0.2892346978187561,0.3370441794395447,1844,3407,Riluzole hydrochloride,0.05000000074505806,SW1417,4
PSMB9,50.22079849243164,-0.24796698987483978,0.20656076073646545,0.5001541376113892,1844,3407,Riluzole hydrochloride,0.05000000074505806,SW1417,4
PSMB7,238.27987670898438,-0.3456413149833679,0.10563663393259048,0.020050430670380592,1953,3407,Rimonabant,0.05000000074505806,SW1417,4
PSMB8,40.07565689086914,-0.2138330340385437,0.2705715596675873,0.7280899882316589,1953,3407,Rimonabant,0.05000000074505806,SW1417,4
PSMB9,46.39259338378906,-0.2706402540206909,0.23316694796085358,0.5659300684928894,1953,3407,Rimonabant,0.05000000074505806,SW1417,4
PSMB7,215.02804565429688,-0.31429314613342285,0.11581002920866013,0.07742848992347717,1424,3407,Ritonavir,0.05000000074505806,SW1417,4
PSMB7,204.23165893554688,-0.27265381813049316,0.12637244164943695,0.19877928495407104,1489,3407,Ropivacaine (hydrochloride monohydrate),0.05000000074505806,SW1417,4
PSMB8,47.27961349487305,0.6875046491622925,0.22683991491794586,0.04030171409249306,1489,3407,Ropivacaine (hydrochloride monohydrate),0.05000000074505806,SW1417,4
PSMB10,27.471210479736328,0.25738757848739624,0.30605852603912354,0.715732216835022,1489,3407,Ropivacaine (hydrochloride monohydrate),0.05000000074505806,SW1417,4
PSMB5,54.78520584106445,-0.40664780139923096,0.20186971127986908,0.20852665603160858,1479,3407,S-Adenosyl-L-methionine (disulfate tosylate),0.05000000074505806,SW1417,4
PSMB6,51.25071334838867,0.11310602724552155,0.284187376499176,0.8720309734344482,1479,3407,S-Adenosyl-L-methionine (disulfate tosylate),0.05000000074505806,SW1417,4
PSMB8,30.6702823638916,0.4423191547393799,0.25178077816963196,0.28902140259742737,1479,3407,S-Adenosyl-L-methionine (disulfate tosylate),0.05000000074505806,SW1417,4
PSMB9,38.8569221496582,-0.18557262420654297,0.2408391535282135,0.7188126444816589,1479,3407,S-Adenosyl-L-methionine (disulfate tosylate),0.05000000074505806,SW1417,4
PSMB7,220.97964477539062,-0.22554969787597656,0.1392422914505005,0.3477103114128113,1625,3407,Salicylic acid,0.05000000074505806,SW1417,4
PSMB8,33.77077102661133,-0.20159175992012024,0.2579100430011749,0.7107018232345581,1625,3407,Salicylic acid,0.05000000074505806,SW1417,4
PSMB9,38.528236389160156,-0.5389268398284912,0.2482944130897522,0.17094391584396362,1625,3407,Salicylic acid,0.05000000074505806,SW1417,4
PSMB7,180.32469177246094,0.06204391270875931,0.14817878603935242,0.8854591250419617,1065,3407,Saquinavir,0.05000000074505806,SW1417,4
PSMB6,42.89570999145508,0.28659939765930176,0.23731687664985657,0.5804803371429443,1065,3407,Saquinavir,0.05000000074505806,SW1417,4
PSMB8,31.181663513183594,0.5064042210578918,0.33999282121658325,0.46467116475105286,1065,3407,Saquinavir,0.05000000074505806,SW1417,4
PSMB10,19.92854118347168,-0.4646959602832794,0.40190863609313965,0.6032297015190125,1065,3407,Saquinavir,0.05000000074505806,SW1417,4
PSMB7,258.8339538574219,-0.34844210743904114,0.10776885598897934,0.01184053998440504,2276,3407,Selinexor ,0.05000000074505806,SW1417,4
PSMB7,193.510986328125,-0.04856276884675026,0.11077842861413956,0.8799954652786255,1132,3407,Sinomenine,0.05000000074505806,SW1417,4
PSMB8,32.489070892333984,0.07674513757228851,0.29191815853118896,0.9402236938476562,1132,3407,Sinomenine,0.05000000074505806,SW1417,4
PSMB9,39.38941192626953,0.15823401510715485,0.2473956197500229,0.8066362142562866,1132,3407,Sinomenine,0.05000000074505806,SW1417,4
PSMB5,66.49240112304688,-0.6956338286399841,0.1924910843372345,0.00836802925914526,1464,3407,Sodium Salicylate,0.05000000074505806,SW1417,4
PSMB7,238.9491424560547,-0.16460667550563812,0.12800821661949158,0.49479198455810547,1464,3407,Sodium Salicylate,0.05000000074505806,SW1417,4
PSMB6,51.83961868286133,0.33837324380874634,0.20825450122356415,0.3549351394176483,1464,3407,Sodium Salicylate,0.05000000074505806,SW1417,4
PSMB8,30.555429458618164,-0.7577521800994873,0.27966392040252686,0.07425734400749207,1464,3407,Sodium Salicylate,0.05000000074505806,SW1417,4
PSMB10,20.664772033691406,-0.9261916875839233,0.4104442298412323,0.15753360092639923,1464,3407,Sodium Salicylate,0.05000000074505806,SW1417,4
PSMB9,41.64301681518555,-0.3570774495601654,0.24347925186157227,0.41519695520401,1464,3407,Sodium Salicylate,0.05000000074505806,SW1417,4
PSMB6,36.9478874206543,-0.3771093189716339,0.24225063621997833,0.4012812376022339,1318,3407,Sulfisoxazole,0.05000000074505806,SW1417,4
PSMB8,28.258211135864258,0.11876251548528671,0.33209848403930664,0.8893892168998718,1318,3407,Sulfisoxazole,0.05000000074505806,SW1417,4
PSMB10,19.92934799194336,-0.2829023003578186,0.3856648802757263,0.7455888390541077,1318,3407,Sulfisoxazole,0.05000000074505806,SW1417,4
PSMB6,44.97026824951172,-0.4166873097419739,0.21958109736442566,0.2138061374425888,1705,3407,Temsirolimus,0.05000000074505806,SW1417,4
PSMB10,27.48410987854004,-0.18927627801895142,0.3131864666938782,0.762213408946991,1705,3407,Temsirolimus,0.05000000074505806,SW1417,4
PSMB7,219.03573608398438,-0.40395334362983704,0.11421661823987961,0.015585909597575665,2014,3407,Terfenadine,0.05000000074505806,SW1417,4
PSMB8,35.004722595214844,0.23832359910011292,0.2417583465576172,0.6710392832756042,2014,3407,Terfenadine,0.05000000074505806,SW1417,4
PSMB10,30.122560501098633,0.23827114701271057,0.3179236352443695,0.7672731876373291,2014,3407,Terfenadine,0.05000000074505806,SW1417,4
PSMB7,194.5786895751953,0.2634359896183014,0.14090938866138458,0.314380407333374,948,3407,Thymol,0.05000000074505806,SW1417,4
PSMB9,28.21988868713379,-0.35890793800354004,0.2961865961551666,0.5707541108131409,948,3407,Thymol,0.05000000074505806,SW1417,4
PSMB5,62.912925720214844,-0.023524271324276924,0.21561098098754883,0.9700812697410583,1267,3407,Tofacitinib (citrate),0.05000000074505806,SW1417,4
PSMB6,47.44915771484375,-0.09902817010879517,0.2048782855272293,0.8418353199958801,1267,3407,Tofacitinib (citrate),0.05000000074505806,SW1417,4
PSMB8,27.606014251708984,-0.7626816034317017,0.28767073154449463,0.07537306100130081,1267,3407,Tofacitinib (citrate),0.05000000074505806,SW1417,4
PSMB10,22.694549560546875,-0.2207368016242981,0.3042089641094208,0.7417570352554321,1267,3407,Tofacitinib (citrate),0.05000000074505806,SW1417,4
PSMB9,37.11319351196289,-0.46369707584381104,0.26430290937423706,0.30370447039604187,1267,3407,Tofacitinib (citrate),0.05000000074505806,SW1417,4
PSMB5,55.16596984863281,0.04701710119843483,0.20683620870113373,0.9365909695625305,1244,3407,Tofacitinib,0.05000000074505806,SW1417,4
PSMB10,24.214778900146484,-0.5371564626693726,0.30761995911598206,0.3063696026802063,1244,3407,Tofacitinib,0.05000000074505806,SW1417,4
PSMB7,240.2549285888672,-0.17787332832813263,0.1488368660211563,0.5794946551322937,1870,3407,Tolcapone,0.05000000074505806,SW1417,4
PSMB6,55.39057540893555,-0.0067335981875658035,0.1995764523744583,0.99123215675354,1870,3407,Tolcapone,0.05000000074505806,SW1417,4
PSMB8,41.03563690185547,0.7029872536659241,0.24974577128887177,0.06500314921140671,1870,3407,Tolcapone,0.05000000074505806,SW1417,4
PSMB10,27.222518920898438,-0.2149486392736435,0.29127779603004456,0.7659928202629089,1870,3407,Tolcapone,0.05000000074505806,SW1417,4
PSMB9,38.52176284790039,-0.10377319157123566,0.25562891364097595,0.8898794054985046,1870,3407,Tolcapone,0.05000000074505806,SW1417,4
PSMB6,50.09315872192383,-0.15807034075260162,0.2638975977897644,0.792111337184906,1449,3407,Triamcinolone,0.05000000074505806,SW1417,4
PSMB9,39.87361526489258,0.02210470475256443,0.24544091522693634,0.9725229740142822,1449,3407,Triamcinolone,0.05000000074505806,SW1417,4
PSMB5,59.97526168823242,-0.277355432510376,0.23230813443660736,0.5534504652023315,1446,3407,Triclosan,0.05000000074505806,SW1417,4
PSMB6,53.20266342163086,-0.283982515335083,0.21316850185394287,0.4942350387573242,1446,3407,Triclosan,0.05000000074505806,SW1417,4
PSMB10,23.84362030029297,-0.6313292384147644,0.4642618000507355,0.480777382850647,1446,3407,Triclosan,0.05000000074505806,SW1417,4
PSMB9,38.11526107788086,-0.7591494917869568,0.3388018012046814,0.173091858625412,1446,3407,Triclosan,0.05000000074505806,SW1417,4
PSMB9,38.92103576660156,-0.12405811995267868,0.25791341066360474,0.854087233543396,1366,3407,Clotrimazole,0.05000000074505806,SW1417,4
PSMB8,43.99580001831055,-0.09381227195262909,0.2518128454685211,0.8788897395133972,1812,3407,Cloxacillin (sodium),0.05000000074505806,SW1417,4
PSMB9,42.8327522277832,-0.2661878168582916,0.30072569847106934,0.6639615297317505,1812,3407,Cloxacillin (sodium),0.05000000074505806,SW1417,4
PSMB5,64.23160552978516,-0.370096355676651,0.2277015596628189,0.41427090764045715,1484,3407,Cysteamine (hydrochloride),0.05000000074505806,SW1417,4
PSMB7,219.75473022460938,-0.15197013318538666,0.12952612340450287,0.5917045474052429,1484,3407,Cysteamine (hydrochloride),0.05000000074505806,SW1417,4
PSMB8,30.39444923400879,0.04930968955159187,0.28006747364997864,0.9580175876617432,1484,3407,Cysteamine (hydrochloride),0.05000000074505806,SW1417,4
PSMB10,25.55022621154785,0.2794363796710968,0.3033592104911804,0.697920024394989,1484,3407,Cysteamine (hydrochloride),0.05000000074505806,SW1417,4
PSMB9,35.95611572265625,-0.3673056960105896,0.3907124698162079,0.6901462078094482,1484,3407,Cysteamine (hydrochloride),0.05000000074505806,SW1417,4
PSMB7,208.0540313720703,-0.29579177498817444,0.14848555624485016,0.20979589223861694,1207,3407,Darinaparsin,0.05000000074505806,SW1417,4
PSMB7,211.5665740966797,-0.17183919250965118,0.10846592485904694,0.39432433247566223,1465,3407,Demeclocycline,0.05000000074505806,SW1417,4
PSMB7,183.93771362304688,-0.3654322028160095,0.11422888934612274,0.017929112538695335,1459,3407,Diammonium Glycyrrhizinate,0.05000000074505806,SW1417,4
PSMB8,40.366943359375,0.611859142780304,0.24019616842269897,0.07766737043857574,1459,3407,Diammonium Glycyrrhizinate,0.05000000074505806,SW1417,4
PSMB9,38.61174011230469,-0.12139441072940826,0.2801467478275299,0.8417295217514038,1459,3407,Diammonium Glycyrrhizinate,0.05000000074505806,SW1417,4
PSMB5,30.391799926757812,0.20853684842586517,0.2875523865222931,0.641063392162323,418,3407,Docetaxel,0.05000000074505806,SW1417,4
PSMB7,78.95730590820312,-0.5089663863182068,0.201348677277565,0.05065389722585678,418,3407,Docetaxel,0.05000000074505806,SW1417,4
PSMB6,27.95451545715332,0.48178043961524963,0.2929036617279053,0.23717962205410004,418,3407,Docetaxel,0.05000000074505806,SW1417,4
PSMB8,18.4556884765625,0.5155909061431885,0.42054739594459534,0.3991469740867615,418,3407,Docetaxel,0.05000000074505806,SW1417,4
PSMB10,7.638543128967285,-2.593104600906372,1.052451252937317,0.05848957225680351,418,3407,Docetaxel,0.05000000074505806,SW1417,4
PSMB9,24.676898956298828,1.1019057035446167,0.30764394998550415,0.003070157254114747,418,3407,Docetaxel,0.05000000074505806,SW1417,4
PSMB7,195.55291748046875,-0.2908812165260315,0.1106678694486618,0.08818333595991135,1497,3407,Elagolix sodium,0.05000000074505806,SW1417,4
PSMB9,37.422142028808594,-0.5499622821807861,0.25468844175338745,0.19537882506847382,1497,3407,Elagolix sodium,0.05000000074505806,SW1417,4
PSMB5,54.78349685668945,-0.21488739550113678,0.24676302075386047,0.6817895770072937,1248,3407,Fluvoxamine (maleate),0.05000000074505806,SW1417,4
PSMB6,52.4190673828125,0.28527864813804626,0.1928865909576416,0.4169696867465973,1248,3407,Fluvoxamine (maleate),0.05000000074505806,SW1417,4
PSMB10,23.82701873779297,-0.32825931906700134,0.38805386424064636,0.6922547817230225,1248,3407,Fluvoxamine (maleate),0.05000000074505806,SW1417,4
PSMB9,34.735721588134766,-0.4759257733821869,0.25454965233802795,0.2711547315120697,1248,3407,Fluvoxamine (maleate),0.05000000074505806,SW1417,4
PSMB5,62.90986633300781,-0.40413573384284973,0.29863351583480835,0.4644708037376404,1574,3407,Folic acid,0.05000000074505806,SW1417,4
PSMB6,52.86359786987305,0.045438773930072784,0.2278471291065216,0.9434422254562378,1574,3407,Folic acid,0.05000000074505806,SW1417,4
PSMB8,36.839420318603516,0.05121666565537453,0.25412604212760925,0.9425948858261108,1574,3407,Folic acid,0.05000000074505806,SW1417,4
PSMB10,25.9022216796875,-0.5188268423080444,0.2855914831161499,0.28237560391426086,1574,3407,Folic acid,0.05000000074505806,SW1417,4
PSMB7,199.58193969726562,-0.045076195150613785,0.11253904551267624,0.8928125500679016,1184,3407,Furosemide,0.05000000074505806,SW1417,4
PSMB9,36.09992599487305,0.024311378598213196,0.2812625467777252,0.9780753254890442,1184,3407,Furosemide,0.05000000074505806,SW1417,4
PSMB5,66.51651000976562,-0.6577287316322327,0.19072280824184418,0.011748647317290306,2183,3407,Fusidic acid,0.05000000074505806,SW1417,4
PSMB7,260.9119567871094,-0.277864545583725,0.11078692227602005,0.10560747236013412,2183,3407,Fusidic acid,0.05000000074505806,SW1417,4
PSMB9,40.78350067138672,-0.6194196939468384,0.23916111886501312,0.09098049998283386,2183,3407,Fusidic acid,0.05000000074505806,SW1417,4
PSMB5,61.09624481201172,0.047051262110471725,0.18951302766799927,0.9158781170845032,1232,3407,Gallic acid (hydrate),0.05000000074505806,SW1417,4
PSMB6,47.40290069580078,0.004742629360407591,0.205229714512825,0.9917188286781311,1232,3407,Gallic acid (hydrate),0.05000000074505806,SW1417,4
PSMB10,25.503135681152344,-0.05216825753450394,0.29206591844558716,0.9422326683998108,1232,3407,Gallic acid (hydrate),0.05000000074505806,SW1417,4
PSMB7,169.7232666015625,-0.46664613485336304,0.1445472538471222,0.018194956704974174,954,3407,Gallic acid,0.05000000074505806,SW1417,4
PSMB6,39.865928649902344,-0.3785792291164398,0.331171452999115,0.5335061550140381,954,3407,Gallic acid,0.05000000074505806,SW1417,4
PSMB8,26.5659122467041,-0.4384760558605194,0.2834056317806244,0.3535948693752289,954,3407,Gallic acid,0.05000000074505806,SW1417,4
PSMB10,17.14683723449707,-0.7738637328147888,0.3708365261554718,0.1758183389902115,954,3407,Gallic acid,0.05000000074505806,SW1417,4
PSMB7,213.03652954101562,0.15749900043010712,0.1110917329788208,0.48793426156044006,1364,3407,Gemfibrozil,0.05000000074505806,SW1417,4
PSMB9,40.250038146972656,0.07653152197599411,0.284092515707016,0.9231459498405457,1364,3407,Gemfibrozil,0.05000000074505806,SW1417,4
PSMB5,92.79359436035156,-0.18452945351600647,0.15876394510269165,0.5408783555030823,2023,3407,Goserelin (acetate),0.05000000074505806,SW1417,4
PSMB6,59.07686233520508,-0.1409856379032135,0.24586910009384155,0.7988802790641785,2023,3407,Goserelin (acetate),0.05000000074505806,SW1417,4
PSMB10,36.563629150390625,0.26592394709587097,0.2739097774028778,0.6214087605476379,2023,3407,Goserelin (acetate),0.05000000074505806,SW1417,4
PSMB5,70.14132690429688,-0.28218209743499756,0.20645347237586975,0.4950975477695465,1548,3407,Hexylresorcinol,0.05000000074505806,SW1417,4
PSMB6,46.83938980102539,-0.1617453694343567,0.28141653537750244,0.8195184469223022,1548,3407,Hexylresorcinol,0.05000000074505806,SW1417,4
PSMB5,64.02896118164062,-0.01779073476791382,0.19833293557167053,0.9688798785209656,1715,3407,Homoharringtonine,0.05000000074505806,SW1417,4
PSMB6,53.637245178222656,0.4128154218196869,0.23456686735153198,0.2247699350118637,1715,3407,Homoharringtonine,0.05000000074505806,SW1417,4
PSMB8,39.80819320678711,0.3859691321849823,0.31464362144470215,0.43797767162323,1715,3407,Homoharringtonine,0.05000000074505806,SW1417,4
PSMB10,20.358421325683594,-0.8203951716423035,0.4242303669452667,0.17234985530376434,1715,3407,Homoharringtonine,0.05000000074505806,SW1417,4
PSMB9,54.674644470214844,0.37422728538513184,0.22403289377689362,0.25430288910865784,1715,3407,Homoharringtonine,0.05000000074505806,SW1417,4
PSMB5,68.87960052490234,-0.09123197942972183,0.2180175483226776,0.8763200640678406,1507,3407,Idarubicin (hydrochloride),0.05000000074505806,SW1417,4
PSMB6,53.29042434692383,-0.4326537251472473,0.21227659285068512,0.2409883439540863,1507,3407,Idarubicin (hydrochloride),0.05000000074505806,SW1417,4
PSMB10,21.191076278686523,-0.782800018787384,0.6188879013061523,0.5318358540534973,1507,3407,Idarubicin (hydrochloride),0.05000000074505806,SW1417,4
PSMB7,258.7066955566406,0.029192287474870682,0.10397963970899582,0.9155821800231934,1682,3407,Isocorydine,0.05000000074505806,SW1417,4
PSMB8,33.6883659362793,-0.4506017565727234,0.28687354922294617,0.3933192789554596,1682,3407,Isocorydine,0.05000000074505806,SW1417,4
PSMB9,36.359649658203125,-0.8158004283905029,0.2500514090061188,0.02170201949775219,1682,3407,Isocorydine,0.05000000074505806,SW1417,4
PSMB6,43.61982727050781,-0.5550795197486877,0.21856074035167694,0.09189367294311523,1239,3407,L-Thyroxine (sodium salt pentahydrate),0.05000000074505806,SW1417,4
PSMB8,33.88584518432617,0.12298166006803513,0.23775266110897064,0.8234736919403076,1239,3407,L-Thyroxine (sodium salt pentahydrate),0.05000000074505806,SW1417,4
PSMB10,21.19888687133789,-0.20636135339736938,0.3648459017276764,0.804497241973877,1239,3407,L-Thyroxine (sodium salt pentahydrate),0.05000000074505806,SW1417,4
PSMB7,226.1330108642578,-0.4990866482257843,0.1126565933227539,0.00035149778705090284,1646,3407,Larotrectinib,0.05000000074505806,SW1417,4
PSMB9,49.551456451416016,0.04718112200498581,0.23195110261440277,0.9308639764785767,1646,3407,Larotrectinib,0.05000000074505806,SW1417,4
PSMB5,43.898338317871094,-0.27050334215164185,0.22424635291099548,0.5842943787574768,1142,3407,Lenalidomide (hemihydrate),0.05000000074505806,SW1417,4
PSMB6,43.39433288574219,0.228136345744133,0.2344174087047577,0.6817060708999634,1142,3407,Lenalidomide (hemihydrate),0.05000000074505806,SW1417,4
PSMB10,22.483118057250977,0.34605348110198975,0.3639613687992096,0.6907688975334167,1142,3407,Lenalidomide (hemihydrate),0.05000000074505806,SW1417,4
PSMB7,110.11409759521484,-0.2590348720550537,0.15419143438339233,0.34175848960876465,457,3407,Lidocaine (hydrochloride),0.05000000074505806,SW1417,4
PSMB6,32.2634391784668,0.34728699922561646,0.27502959966659546,0.4974841773509979,457,3407,Lidocaine (hydrochloride),0.05000000074505806,SW1417,4
PSMB8,24.195297241210938,0.568213164806366,0.3314298987388611,0.32818862795829773,457,3407,Lidocaine (hydrochloride),0.05000000074505806,SW1417,4
PSMB10,11.795600891113281,-0.6889660358428955,0.49197620153427124,0.44335824251174927,457,3407,Lidocaine (hydrochloride),0.05000000074505806,SW1417,4
PSMB9,23.174270629882812,-0.18654826283454895,0.33570724725723267,0.8015865683555603,457,3407,Lidocaine (hydrochloride),0.05000000074505806,SW1417,4
PSMB7,228.70925903320312,-0.15244607627391815,0.10285630822181702,0.444729745388031,1709,3407,Lipoic acid,0.05000000074505806,SW1417,4
PSMB9,41.404685974121094,-0.5432154536247253,0.29104286432266235,0.298168808221817,1709,3407,Lipoic acid,0.05000000074505806,SW1417,4
PSMB5,71.0960693359375,-0.021770067512989044,0.17177456617355347,0.9663435816764832,1802,3407,Lumateperone (tosylate),0.05000000074505806,SW1417,4
PSMB6,49.47087478637695,-0.04210535064339638,0.2523651123046875,0.955305814743042,1802,3407,Lumateperone (tosylate),0.05000000074505806,SW1417,4
PSMB10,25.176443099975586,-0.5510054230690002,0.29315271973609924,0.27942386269569397,1802,3407,Lumateperone (tosylate),0.05000000074505806,SW1417,4
PSMB7,184.77841186523438,-0.3687281012535095,0.12786108255386353,0.05560214817523956,1514,3407,Medroxyprogesterone acetate,0.05000000074505806,SW1417,4
PSMB8,30.86522674560547,0.26088353991508484,0.2841048836708069,0.6785289645195007,1514,3407,Medroxyprogesterone acetate,0.05000000074505806,SW1417,4
PSMB10,23.14063262939453,-0.4929090142250061,0.3262818157672882,0.4146830141544342,1514,3407,Medroxyprogesterone acetate,0.05000000074505806,SW1417,4
PSMB5,66.82427215576172,-0.2743980288505554,0.2505320608615875,0.5336278676986694,1370,3407,Megestrol,0.05000000074505806,SW1417,4
PSMB6,53.858028411865234,-0.06428184360265732,0.21214692294597626,0.8971346020698547,1370,3407,Megestrol,0.05000000074505806,SW1417,4
PSMB8,35.157318115234375,0.07934269309043884,0.24704746901988983,0.8908783793449402,1370,3407,Megestrol,0.05000000074505806,SW1417,4
PSMB10,23.66455841064453,-0.7810423374176025,0.3430519998073578,0.12162483483552933,1370,3407,Megestrol,0.05000000074505806,SW1417,4
PSMB9,42.68726348876953,-0.3275294601917267,0.2650465667247772,0.47005409002304077,1370,3407,Megestrol,0.05000000074505806,SW1417,4
PSMB5,54.490299224853516,-0.49968111515045166,0.2086123526096344,0.10897909849882126,967,3407,Mitoxantrone (dihydrochloride),0.05000000074505806,SW1417,4
PSMB6,44.30535888671875,-0.5095963478088379,0.3264272212982178,0.347231388092041,967,3407,Mitoxantrone (dihydrochloride),0.05000000074505806,SW1417,4
PSMB8,28.182605743408203,-0.30017489194869995,0.3080034852027893,0.6020321846008301,967,3407,Mitoxantrone (dihydrochloride),0.05000000074505806,SW1417,4
