line,drug,conc,plate,is_proteasome,lfc_b6,lfc_b5,lfc_b1,base_b6,base_b5,base_b1,padj_b6,padj_b5,padj_b1,spread,lowest,highest,induced,fdr_ok,N_eff,first_b1,first_b5,first_b6,base_rank_lowest
HCT15,Pralsetinib,5.0,3,False,-1.1938170194625854,0.8422089219093323,1.1129003763198853,13.456275939941406,9.546834945678713,7.685250759124756,0.0781111791729927,0.4404394030570984,0.3452808260917663,2.3067173957824707,b6,b1,False,False,4.2260887106356595,0.492358116838298,0.408126556188454,0.099515326973248,3
MIA PaCa-2,XRK3F2,5.0,3,False,-0.237169861793518,-1.2654142379760742,-2.5431113243103027,49.28043746948242,23.407981872558594,14.830154418945312,0.6447385549545288,0.0043051675893366,0.0001546713901916,2.3059414625167847,b1,b6,False,False,4.425691144591312,0.11948263649556337,0.28968762652510077,0.5908297369793358,1
AsPC-1,Menadione,5.0,9,False,-0.044810339808464,-2.3506829738616943,-0.8000797629356384,47.81154251098633,11.167415618896484,12.902901649475098,0.952374279499054,0.003378601046279,0.2595698833465576,2.3058726340532303,b5,b6,False,False,4.383015976485447,0.3301077306913355,0.11268798602690451,0.55720428328176,1
MIA PaCa-2,Saquinavir,5.0,14,False,0.2415761202573776,-0.6918582916259766,1.5836387872695925,37.300174713134766,14.148406982421877,7.591324329376221,0.7532422542572021,0.437296062707901,0.0721741840243339,2.275497078895569,b5,b1,False,False,4.458555264785831,0.6246105203813632,0.12900793363127858,0.2463815459873581,2
COLO 205,Topotecan (hydrochloride),5.0,9,False,0.8309922814369202,-0.2167263925075531,2.0399506092071533,16.920724868774414,8.370473861694336,12.024991989135742,0.2666962444782257,0.8080393671989441,0.0018326464341953,2.2566770017147064,b5,b1,False,False,4.481375204698426,0.6090748828079298,0.1274509926394608,0.2634741245526095,1
LoVo,Belzutifan,0.050000000745058,1,False,-0.2672275304794311,-2.49937105178833,-0.3448052108287811,50.97090148925781,19.242347717285156,16.40723991394043,0.8328421115875244,0.1599932312965393,0.8957367539405823,2.232143521308899,b5,b6,False,False,4.216024665669043,0.4386262246094061,0.09851574546460803,0.46285802992598596,2
MIA PaCa-2,Sapanisertib,5.0,3,False,0.2340102791786193,-1.0922822952270508,-1.997476816177368,66.3943099975586,30.533212661743164,16.931106567382812,0.5561891794204712,0.0177386663854122,5.595713810180314e-05,2.231487095355987,b1,b6,False,False,4.499749875881282,0.13211828549300217,0.2474307274152692,0.6204509870917286,1
COLO 205,Tucidinostat,5.0,6,False,0.1335722208023071,-1.077012300491333,-2.0896482467651367,34.78536605834961,10.925436973571776,11.746262550354004,0.7631508708000183,0.1606007665395736,0.0110308034345507,2.223220467567444,b1,b6,False,False,4.5130464549906995,0.1300907776184788,0.2624703825358591,0.6074388398456622,2
Hs 766T,Dabrafenib,0.050000000745058,1,False,-0.1180255860090255,-1.361082673072815,0.8496153950691223,42.89437103271485,16.41448402404785,24.403135299682617,0.864145040512085,0.0784325525164604,0.0596992373466491,2.2106980681419373,b5,b1,False,False,4.5152294989128245,0.5789143468359682,0.12506272365674714,0.2960229295072847,1
COLO 205,Futibatinib,5.0,3,False,-1.0891375541687012,-0.8964401483535767,1.1168625354766846,7.883387565612793,3.6063966751098633,6.899826526641846,0.2812783420085907,,0.4800187945365906,2.2060000896453857,b6,b1,False,False,4.343277045813189,0.6828549761666405,0.16914687571164003,0.14799814812171938,3
SW 900,18β-Glycyrrhetinic acid,5.0,6,False,0.494791567325592,-1.567035436630249,0.6282154321670532,73.89131164550781,23.35503387451172,22.646726608276367,0.1164468824863433,0.0108519671484828,0.2388785034418106,2.1952508687973022,b5,b1,False,False,4.281736048887854,0.46947904314450206,0.10251321435274628,0.42800774250275175,2
HCT15,PF-06260933,5.0,3,False,-0.3943244814872741,-0.677035391330719,1.4985243082046509,19.25152587890625,8.263528823852539,4.965411186218262,0.6165821552276611,0.5193140506744385,0.2321672737598419,2.17555969953537,b5,b1,False,False,4.411326558060355,0.6708569272869995,0.14849819736968425,0.18064487534331602,2
COLO 205,Bisoprolol (hemifumarate),0.050000000745058,7,False,0.0032703313045203,-1.006496787071228,1.1674679517745972,13.69395637512207,6.879729270935059,11.563477516174316,0.9977773427963256,,0.1432360559701919,2.173964738845825,b5,b1,False,False,4.560510327769986,0.5995875316497694,0.1328691012164964,0.267543367133734,1
COLO 205,Fedratinib (hydrochloride hydrate),0.050000000745058,10,False,0.6667988300323486,1.292807698249817,-0.8808663487434387,36.24672317504883,25.420839309692383,10.406292915344238,0.0831313282251358,0.0045367865823209,0.2557864785194397,2.1736740469932556,b1,b5,False,False,4.490291415323951,0.11855160148022859,0.534870337896853,0.3465780606229184,1
AsPC-1,Lonafarnib,5.0,3,False,-0.8215742111206055,-2.9760453701019287,-2.0725483894348145,12.96013355255127,2.9045934677124023,3.691380262374878,0.337202250957489,0.3186871409416199,0.3355595767498016,2.1544711589813232,b5,b6,False,False,4.575589014451968,0.2554532792642102,0.13656260417215754,0.6079841165636323,1
Hs 766T,XRK3F2,0.5,2,False,1.431351661682129,1.0586313009262085,-0.7193663716316223,36.9831428527832,14.84298610687256,6.119655132293701,2.373290408286266e-05,0.0935976132750511,0.6428079009056091,2.150718033313751,b1,b6,False,False,4.432363924302256,0.11273974959506533,0.38664081496312863,0.500619435441806,1
AsPC-1,Allantoin,5.0,14,False,-0.411501407623291,-0.6548012495040894,1.4947432279586792,51.27784729003906,20.148557662963867,18.621143341064453,0.2486378103494644,0.2649029791355133,0.0278463084250688,2.1495444774627686,b5,b1,False,False,4.422713635053139,0.6701649903782263,0.15104431073201982,0.17879069888975382,2
MIA PaCa-2,Harringtonine,5.0,9,False,0.8579934239387512,-1.2879486083984375,0.8515849113464355,126.05011749267578,32.89776611328125,48.60649871826172,2.6441751010963803e-09,0.0005771241849288,0.0002099588455166,2.1459420323371887,b5,b6,False,True,4.270233222592795,0.44814812321743336,0.10170863265939635,0.4501432441231702,1
SW480,Belzutifan,0.050000000745058,1,False,-0.2986834943294525,-2.439157247543335,-0.5973030924797058,63.04316711425781,19.140546798706055,33.67399597167969,0.7195693850517273,0.1537729799747467,0.5744979977607727,2.1404737532138824,b5,b6,False,False,4.413854208833114,0.39857628214259183,0.11118804738781865,0.49023567046958955,1
HCT15,Lenalidomide (hemihydrate),0.5,5,False,0.4047327637672424,-1.7350571155548096,0.0400811322033405,50.54246520996094,14.54345703125,21.773347854614254,0.4354325830936432,0.0669582262635231,0.9650364518165588,2.139789879322052,b5,b6,False,False,4.441014800703726,0.3876364148265836,0.11325430235905103,0.4991092828143653,1
HCT15,Idarubicin (hydrochloride),5.0,14,False,-1.0922966003417969,1.0459946393966677,-0.2361328601837158,29.835248947143555,12.725841522216797,6.2230610847473145,0.0405381880700588,0.0441707223653793,0.8247407674789429,2.1382912397384644,b6,b5,False,True,4.588053521573936,0.25097925666362375,0.6103748974649222,0.13864584587145395,3
SHP-77,NG25,5.0,3,False,0.6450076103210449,-0.5630812644958496,1.56412672996521,20.171611785888672,10.15442180633545,21.95168685913086,0.4490028321743011,0.6921256184577942,0.0204786788672208,2.1272079944610596,b5,b1,False,False,4.594502650046357,0.5689148668660338,0.13022485110227636,0.30086028203168974,1
Hs 766T,PH-797804,5.0,3,False,0.841880202293396,-0.0685463920235633,-1.2801251411437988,26.922582626342773,12.40528678894043,7.4118876457214355,0.0299338437616825,0.9301233291625975,0.1016448065638542,2.122005343437195,b1,b6,False,False,4.598816368304951,0.13039687935744704,0.30198734480489975,0.5676157758376532,1
RKO,Dinaciclib,0.5,8,False,-1.026216983795166,-2.323617935180664,-0.226061537861824,14.748377799987791,4.472088813781738,7.014216899871826,0.5022392868995667,0.5172508955001831,0.9543863534927368,2.09755639731884,b5,b1,False,False,4.608448018044125,0.5531154050711785,0.12923744430742784,0.31764715062139365,1
MIA PaCa-2,Allantoin,5.0,14,False,0.1413780301809311,-0.6386874318122864,1.4580719470977783,44.996185302734375,15.374319076538086,13.668206214904783,0.8405836224555969,0.5676376819610596,0.1098857522010803,2.0967593789100647,b5,b1,False,False,4.621723545500971,0.6115322834323708,0.1429657220766585,0.24550199449097065,2
COLO 205,Sulfatinib,0.050000000745058,7,False,0.0903864502906799,-1.8189128637313845,0.2773763835430145,19.88617706298828,7.581335544586182,11.074000358581545,0.9551973342895508,,,2.096289247274399,b5,b1,False,False,4.412546623794909,0.4734185921028371,0.11071319055428169,0.41586821734288104,1
HCT15,IQ 1,5.0,3,False,-0.4322835505008697,-2.514733076095581,-0.5688538551330566,13.264009475708008,4.738264560699463,2.6285533905029297,0.635956346988678,,,2.0824495255947113,b5,b6,False,False,4.4036604718439065,0.4239362491130279,0.1100354286245746,0.4660283222623975,2
Hs 766T,PF-06260933,5.0,3,False,-0.2550907731056213,-1.1459406614303589,-2.3373615741729736,13.0498685836792,6.384791374206543,5.152706146240234,0.7810567617416382,0.2715933918952942,0.0773879438638687,2.0822708010673523,b1,b6,False,False,4.63699625639515,0.1330051121108079,0.3037538322190369,0.5632410556701551,1
COLO 205,Pyridoxine,5.0,6,False,0.7862978577613831,-0.6891124844551086,-1.293995380401611,47.752986907958984,15.649632453918455,15.977174758911133,0.0117980698123574,0.3049965798854828,0.0281809475272893,2.0802932381629944,b1,b6,False,True,4.608837591742256,0.14815282460619617,0.22531900849482983,0.6265281668989741,2
COLO 205,crizotinib,0.050000000745058,7,False,0.3870564997196197,-0.3209403753280639,-1.6766587495803833,20.87602424621582,11.775022506713867,8.953174591064453,,,,2.063715249300003,b1,b6,False,False,4.6263698736661985,0.12920129724658866,0.3306577989787818,0.5401409037746294,1
LoVo,PH-797804,5.0,3,False,0.5938543081283569,-0.4877762198448181,-1.4528977870941162,135.46109008789062,57.452823638916016,32.22092056274414,5.91038515267428e-05,0.041678100824356,8.30309454613598e-06,2.046752095222473,b1,b6,False,True,4.682868811751972,0.14116367225529183,0.275583675981386,0.5832526517633223,1
COLO 205,Dorzolamide (hydrochloride),0.050000000745058,7,False,0.2079769372940063,-1.833643078804016,-0.2283621430397033,14.805545806884766,7.245645046234131,8.614885330200195,0.835504412651062,,0.8872377872467041,2.041620016098022,b5,b6,False,False,4.573567967122301,0.37287861245449627,0.12255464060212722,0.5045667469433763,1
SHP-77,Sulfisoxazole,5.0,14,False,0.2275012284517288,-0.4535734057426452,-1.8086432218551636,25.964330673217773,16.12757682800293,8.756991386413574,0.9434571266174316,0.906324565410614,0.1739187091588974,2.0361444503068924,b1,b6,False,False,4.649635969058375,0.1305555542273733,0.33397350436081163,0.5354709414118152,1
HS-578T,Selinexor ,5.0,14,False,-0.8067370653152466,-2.3862764835357666,-0.3587676584720611,21.528297424316406,6.504233360290527,9.534503936767578,0.1623744368553161,0.1069142147898674,0.7064307332038879,2.0275088250637054,b5,b1,False,False,4.592897049878044,0.5054711778131032,0.12398108256376064,0.3705477396231361,1
LoVo,Pemigatinib,0.5,2,False,0.458537608385086,-0.8012350797653198,-1.5573264360427856,82.36229705810547,29.523019790649418,12.126386642456056,0.4004811942577362,0.5179581046104431,0.4871436953544616,2.0158640444278717,b1,b6,False,False,4.700398276804256,0.1485192061669468,0.2508353822065305,0.6006454116265227,1
COLO 205,Dinaciclib,0.5,8,False,-2.0371837615966797,-0.0237908493727445,-1.650382161140442,6.230686187744141,4.687734603881836,1.996793508529663,0.3026316165924072,0.9872254729270936,0.567743718624115,2.013392912223935,b6,b5,False,False,4.6187838602507245,0.20607301307092427,0.6363175429136633,0.15760944401541252,3
COLO 205,Acetohexamide,5.0,14,False,-0.2292916029691696,-0.7321333885192871,1.2810028791427612,38.85414505004883,12.483607292175291,8.274930953979492,0.7307700514793396,,,2.0131362676620483,b5,b1,False,False,4.65389653627219,0.6254794503352697,0.1549525201179325,0.21956802954679783,2
AsPC-1,CP21R7,5.0,3,False,0.0205258317291736,0.3725126981735229,-1.6386135816574097,41.764217376708984,14.623414993286133,10.954785346984863,0.9816694259643556,0.7328959703445435,0.1883800625801086,2.0111262798309326,b1,b5,False,False,4.575558943807949,0.12211132550543222,0.49222682831618847,0.3856618461783793,1
SHP-77,Sapanisertib,5.0,3,False,-0.1298927515745163,-0.6215232014656067,-2.1360414028167725,26.32028579711914,19.860321044921875,14.067113876342772,0.8718898296356201,0.5327303409576416,0.0001040398201439,2.006148651242256,b1,b6,False,False,4.630490003209105,0.12699834994045725,0.3628386027805585,0.5101630472789842,1
COLO 205,Loperamide (hydrochloride),0.050000000745058,10,False,1.0391591787338257,-0.150092601776123,-0.9629947543144226,30.907705307006836,15.52651023864746,5.661165714263916,0.0145867941901087,0.868381679058075,0.418781965970993,2.0021539330482483,b1,b6,False,False,4.71995707735771,0.14786953530017674,0.25976859146115333,0.5923618732386701,1
RKO,Verteporfin,5.0,9,False,-0.3038940131664276,-2.306006908416748,-0.7756805419921875,44.536338806152344,15.017898559570312,22.07299041748047,0.4472657740116119,0.003112508682534,0.1231234148144722,2.0021128952503204,b5,b6,False,False,4.628430915822312,0.36589496130207533,0.12667248472157436,0.5074325539763502,1
SW 900,Dinaciclib,0.5,8,False,-0.4531283378601074,-0.9382675886154176,1.0620001554489136,40.7498893737793,14.110688209533691,24.645376205444336,0.1858139634132385,0.1263888627290725,0.0014155003009364,2.000267744064331,b5,b1,False,False,4.662543892501304,0.6250707454559048,0.1562386879533012,0.21869056659079397,1
SW1417,TAK-901,5.0,3,False,1.5153117179870603,-0.4826481938362121,-0.4017819762229919,231.982421875,50.05069732666016,42.482818603515625,2.5647152392896407e-25,0.063627652823925,0.1645158678293228,1.9979599118232725,b5,b6,False,False,4.508995063358317,0.17476086999129445,0.1652346180567993,0.6600045119519063,2
Hs 766T,Dinaciclib,0.5,8,False,-0.634502112865448,0.9579976797103882,1.3540303707122805,49.655967712402344,39.28255462646485,46.01216125488281,0.0575858354568481,0.0168642401695251,3.84039623213539e-07,1.9885324835777285,b6,b1,False,False,4.616844978458259,0.4970326416400778,0.37771757418108676,0.12524978417883542,3
MIA PaCa-2,Selinexor ,5.0,14,False,0.7330538630485535,-1.2547049522399902,-0.4216669201850891,25.557153701782227,7.943844318389893,2.1954474449157715,0.2433596104383468,0.3818705379962921,0.8725859522819519,1.9877588152885437,b5,b6,False,False,4.735790615156697,0.26400840396436,0.14820003849613136,0.5877915575395087,2
MIA PaCa-2,Neratinib (maleate),5.0,14,False,-0.8638224601745605,-0.5802019834518433,1.1198538541793823,30.77103042602539,16.937904357910156,7.078357696533203,0.0747544467449188,0.5817866921424866,,1.9836763143539429,b6,b1,False,False,4.613085399867263,0.6407714134656519,0.19721290346373693,0.16201568307061126,3
RKO,Harringtonine,5.0,9,False,0.19666787981987,-1.7851301431655884,-0.1352662444114685,46.33433532714844,14.945561408996582,21.791332244873047,0.5610907673835754,0.0015859643463045,0.7720637321472168,1.9817980229854584,b5,b6,False,False,4.599690293902201,0.38799242349387686,0.12364163024890631,0.48836594625721674,1
A549,venetoclax,5.0,3,False,-0.7564423084259033,0.0458902865648269,1.2234795093536377,31.900598526000977,31.494638442993164,44.43904495239258,0.1064871922135353,0.9303466081619264,7.770128831907641e-06,1.979921817779541,b6,b1,False,False,4.741216308594249,0.5897640907351016,0.2607285847553889,0.14950732450950954,2
SW 900,Dinaciclib,5.0,9,False,-1.5710241794586182,0.3998494446277618,0.1367186903953552,14.119449615478516,8.744329452514648,9.503417015075684,0.0668380558490753,0.6350133419036865,0.876319944858551,1.97087362408638,b6,b5,False,False,4.583136760067699,0.3990074611109091,0.4788409309964701,0.12215160789262085,3
COLO 205,Afatinib,0.050000000745058,7,False,0.5783047080039978,-1.3875133991241455,-0.9246362447738647,17.210235595703125,6.209734916687012,8.532379150390625,,,,1.9658181071281433,b5,b6,False,False,4.692410523925849,0.2193109102276283,0.15911837306950383,0.6215707167028678,1
HCT15,Homoharringtonine,5.0,6,False,-0.5166501998901367,-2.192443609237671,-0.227279394865036,62.925594329833984,17.70853042602539,25.630929946899418,0.0328804329037666,0.0003998495521955,0.5669586062431335,1.9651642143726349,b5,b1,False,False,4.600531603675058,0.482074332042996,0.12346408246029644,0.3944615854967075,1
COLO 205,Pimozide,0.050000000745058,10,False,-1.2593269348144531,0.6708387732505798,-1.2933156490325928,11.410101890563965,13.687101364135742,5.8024067878723145,0.1635967046022415,0.4637601375579834,,1.9641544222831726,b1,b5,False,False,4.521257707581573,0.16875705018945308,0.6584629186616255,0.17278003114892135,1
COLO 205,Berbamine (dihydrochloride),5.0,13,False,0.3858901858329773,-0.5558667778968811,1.4061144590377808,21.535322189331055,6.696249008178711,9.327816009521484,0.6530571579933167,0.6763893365859985,0.1021783798933029,1.9619812369346619,b5,b1,False,False,4.764422380135664,0.5715215087458233,0.14669569739400865,0.2817827938601681,1
HCT15,Tomivosertib,5.0,3,False,-0.1183401122689247,-0.9469953179359436,1.0138003826141355,22.783103942871097,7.241593360900879,7.397479057312012,0.915595293045044,0.5043504238128662,0.360343188047409,1.9607957005500791,b5,b1,False,False,4.762178684876652,0.5837285502503166,0.14995212133807592,0.26631932841160744,1
SW 900,PH-797804,5.0,3,False,0.5987551212310791,-1.35085129737854,-1.065464973449707,35.45817565917969,11.57267951965332,8.559026718139648,0.0719988048076629,0.2185600101947784,0.1081291660666465,1.9496064186096191,b5,b6,False,False,4.649914787595569,0.20040302699162515,0.16443506457419976,0.6351619084341751,2
MIA PaCa-2,Volasertib,5.0,3,False,0.7516933083534241,1.1098909378051758,-0.8363946676254272,38.526222229003906,26.636001586914062,13.295076370239258,0.0568296685814857,0.0197847802191972,0.4600888788700104,1.946285605430603,b1,b5,False,False,4.648795989698523,0.1272213367883203,0.49028691416416115,0.3824917490475185,1
COLO 205,crizotinib,5.0,9,False,0.4033433198928833,-1.542015552520752,-0.7014537453651428,32.007938385009766,8.55671215057373,4.786889553070068,0.5656387805938721,0.1202923879027366,,1.9453588724136353,b5,b6,False,False,4.778107214405202,0.2696062880247164,0.15055517910783534,0.5798385328674482,2
COLO 205,Thymopentin,0.050000000745058,7,False,-0.1739752441644668,0.195088654756546,-1.7499090433120728,16.348310470581055,15.149686813354492,8.81638240814209,,,,1.9449976980686188,b1,b5,False,False,4.65433733506441,0.1276869223338798,0.4916421031278512,0.38067097453826904,1
SHP-77,Bortezomib,5.0,3,True,-0.3530885279178619,1.5855529308319092,-0.0403358899056911,9.217674255371094,20.342004776000977,5.684139251708984,0.7144201397895813,0.0005606536287814,0.972785711288452,1.9386414587497711,b6,b5,False,False,4.671882769596688,0.2044393319994961,0.6309657097963957,0.1645949582041083,2
SHP-77,Panobinostat,5.0,12,False,0.5014917850494385,-1.414759635925293,-0.4337717890739441,274.4984130859375,114.9098129272461,125.36754608154295,2.4875392412582187e-08,3.8130313086285397e-16,0.027389969676733,1.9162514209747314,b5,b6,False,True,4.806934507113318,0.2924940744675543,0.14818706791580175,0.5593188576166439,1
MIA PaCa-2,XRK3F2,0.5,2,False,0.5723834037780762,0.6625729203224182,2.485598564147949,55.3997802734375,26.390390396118164,31.72871208190918,0.2972029447555542,0.185724139213562,7.624512017568013e-15,1.913215160369873,b6,b1,True,False,4.603426469057076,0.6459414978032438,0.18256090692121588,0.17149759527554012,3
Hs 766T,Lidocaine (hydrochloride),5.0,14,False,0.6382139921188354,0.884493887424469,2.550471782684326,24.38089370727539,13.930147171020508,10.330845832824709,0.330784797668457,,,1.9122577905654907,b6,b1,True,False,4.674192321099492,0.632588244824053,0.19934796137289343,0.16806379380305367,3
COLO 205,Almonertinib (mesylate),5.0,13,False,-0.3911291062831878,0.2321522086858749,1.5199415683746338,16.832929611206055,11.802720069885254,7.982882976531982,0.6673649549484253,0.8516544699668884,0.0931194126605987,1.9110706746578217,b6,b1,False,False,4.787050720755138,0.5968462807861898,0.2444551924833689,0.15869852673044116,3
Hs 766T,LY-2584702 (tosylate salt),5.0,3,False,-0.9451826810836792,0.8401960730552673,0.9658197164535522,7.412740707397461,8.690913200378418,8.452088356018066,0.4667503237724304,0.4005807936191559,0.3210585415363312,1.9110023975372314,b6,b1,False,False,4.585316077970651,0.45818690418294045,0.41997765789379543,0.1218354379232642,1
HCT15,Demeclocycline,5.0,14,False,-0.0769402310252189,-0.9514114856719972,0.958508551120758,51.909080505371094,12.354294776916504,9.149869918823242,0.9464050531387328,,,1.9099200367927551,b5,b1,False,False,4.814030451564604,0.5701347270887427,0.15171700974876826,0.2781482631624891,2
HCT15,LJI308,5.0,3,False,0.3176612555980682,-1.1409151554107666,0.7669582366943359,17.759660720825195,5.747706890106201,6.6568603515625,0.7712079286575317,,,1.9078733921051025,b5,b1,False,False,4.723296656758796,0.500278974241153,0.13331687705111864,0.3664041487077284,1
MIA PaCa-2,ML264,5.0,3,False,-0.0419502556324005,-0.5791967511177063,-1.948107123374939,54.68998718261719,32.773094177246094,18.592071533203125,0.9669848084449768,0.3404827713966369,0.0024963503237813,1.9061568677425385,b1,b6,False,False,4.752137845665484,0.13640987535377969,0.35231318414594315,0.511276940500277,1
MIA PaCa-2,Panobinostat,5.0,12,False,0.3777967989444732,-1.5260002613067627,-0.7109799385070801,426.7893981933594,138.10450744628906,90.34444427490234,7.424482646456454e-06,2.413150197261965e-21,2.1924230168224312e-05,1.903797060251236,b5,b6,False,True,4.817568925594589,0.27061133940209886,0.1538156151228701,0.5755730454750311,2
Hs 766T,Hydroxyfasudil,5.0,3,False,-0.0378829762339592,-1.565320611000061,-1.9371289014816284,14.271073341369627,6.337337493896484,6.181271076202393,0.9790219068527222,,,1.8992459252476692,b1,b6,False,False,4.734425884099397,0.16599837261971806,0.21479752775949693,0.619204099620785,1
SHP-77,GSK1059615,5.0,3,False,-0.0587057806551456,-0.6331970691680908,-1.9564208984375,25.55990219116211,26.081655502319336,12.21796703338623,0.9384909868240356,0.2415162473917007,0.0085985818877816,1.8977151177823544,b1,b6,False,False,4.771256322559069,0.1383418202067303,0.34616531399969114,0.5154928657935786,1
CFPAC-1,Chlorhexidine (diacetate),5.0,14,False,0.0072884657420217,-0.0689969807863235,-1.882581353187561,123.25450897216795,35.04411315917969,13.088980674743652,0.9884633421897888,0.9473293423652648,0.0035243313759565,1.8898698189295828,b1,b6,False,False,4.583649674465587,0.12163728795783434,0.42757275513799275,0.45078995690417284,1
COLO 205,Tucidinostat,0.050000000745058,4,False,0.2344417124986648,-0.495201975107193,-1.6507306098937988,34.886783599853516,13.298791885375977,7.613418579101563,0.7862420678138733,0.6967957615852356,0.1023034378886222,1.8851723223924637,b1,b6,False,False,4.817233658780577,0.14447464399120855,0.32184029147868176,0.5336850645301099,1
SHP-77,ULK-101,5.0,3,False,0.3445658087730407,-1.533411145210266,0.1156419962644577,12.412313461303713,5.640488147735596,8.35538387298584,0.8775941133499146,,,1.8779769539833067,b5,b6,False,False,4.670306778219586,0.40147586627589343,0.1280103201794702,0.47051381354463634,1
HCT15,Arbutin,0.050000000745058,7,False,-0.8101643323898315,-0.1717903465032577,1.0665085315704346,36.69828414916992,14.622855186462402,17.78679656982422,0.1226566508412361,0.9451951384544371,0.1888093203306198,1.8766728639602661,b6,b1,False,False,4.824899457355849,0.5895589735221543,0.2498976362089317,0.1605433902689141,3
CFPAC-1,Sapanisertib,5.0,3,False,-0.4929184913635254,-1.1268651485443115,-2.3641607761383057,164.00973510742188,59.6918830871582,18.66982078552246,0.0010737426346167,6.2321855693880934e-06,6.306878503892221e-07,1.8712422847747803,b1,b6,False,True,4.813564792431214,0.14253061399116618,0.3360247397451786,0.5214446462636552,1
HCT15,Capivasertib,5.0,3,False,0.1378136277198791,-0.6046109199523926,1.2665969133377075,20.394506454467773,6.733376502990723,9.45468807220459,0.9069452285766602,,,1.8712078332901,b5,b1,False,False,4.844170000184545,0.5778190130166891,0.15794363983451015,0.26423734714880076,1
SHP-77,Methylprednisolone succinate,5.0,3,False,0.1894621551036834,-1.0962666273117063,0.7744555473327637,15.193788528442385,11.285646438598633,12.828335762023926,0.9829072952270508,0.8584082722663879,0.8584082722663879,1.87072217464447,b5,b1,False,False,4.802705502984946,0.5154402954977719,0.14094019862094007,0.343619505881288,1
SHP-77,Idarubicin (hydrochloride),5.0,14,False,-1.309502124786377,-0.4966819286346435,-2.3672068119049072,9.68073558807373,12.666932106018066,3.808338165283203,0.0894013419747352,0.5084123611450195,0.1065136715769767,1.8705248832702637,b1,b5,False,False,4.843414818662622,0.14840597917610138,0.5426696035743113,0.3089244172495873,1
COLO 205,venetoclax,5.0,3,False,-1.1787348985671997,-0.1874736547470092,0.690299928188324,6.837741851806641,5.230611801147461,4.522305488586426,0.2856441736221313,0.8991087675094604,0.5424464344978333,1.8690348267555237,b6,b1,False,False,4.8504471827588285,0.5500661607607275,0.2993496472854492,0.15058419195382328,3
HCT15,Elimusertib hydrochloride,5.0,3,False,0.5584145188331604,-0.2941983044147491,1.5736228227615356,16.56764030456543,3.9226770401000977,7.992602825164795,0.4238479435443878,,0.041846465319395,1.8678211271762848,b5,b1,False,False,4.854301260553561,0.5653730074116401,0.1549048031998127,0.27972218938854726,1
AsPC-1,Naproxen,5.0,9,False,0.0807912126183509,-0.4815609157085418,-1.7802298069000244,40.67496109008789,11.99299144744873,10.448763847351074,0.9315956830978394,0.7262821793556213,0.0803063288331031,1.8610210195183754,b1,b6,False,False,4.8073029963886595,0.14099073510390533,0.3468397508432946,0.5121695140528001,1
Hs 766T,Larotrectinib,5.0,6,False,-0.2685558199882507,-1.7093133926391602,0.1503941863775253,31.220640182495117,12.51532745361328,16.712574005126953,0.6572916507720947,0.0867903009057045,0.8670065402984619,1.8597075790166855,b5,b1,False,False,4.765459924359802,0.4941930050630783,0.1361660469327357,0.3696409480041862,1
CFPAC-1,Dinaciclib,5.0,9,False,-0.7381094098091125,-0.1013673320412635,1.1153818368911743,64.54277801513672,32.83427429199219,26.82573127746582,0.004284378606826,0.7966969609260559,0.0006417623953893,1.8534912467002869,b6,b1,False,True,4.848272451222165,0.5858323414853758,0.2520550172406939,0.1621126412739302,3
CFPAC-1,Idarubicin (hydrochloride),5.0,14,False,-0.951581597328186,0.901448130607605,-0.6526324152946472,71.41158294677734,49.29025650024414,11.33034324645996,3.1371539535030024e-06,0.0002307485992787,0.2469880133867263,1.853029727935791,b6,b5,False,True,4.757782281008779,0.21055692659079506,0.618293089832985,0.17114998357621997,3
RKO,crizotinib,5.0,9,False,-0.000488725490868,-0.8727774620056152,-1.8532251119613647,75.86588287353516,28.998394012451172,24.493696212768555,0.9994343519210817,0.1725060641765594,8.276577318611089e-06,1.8527363864704967,b1,b6,False,False,4.86622850759646,0.1518620516567758,0.2996356025315496,0.5485023458116746,1
COLO 205,Sunitinib,5.0,12,False,0.0921032205224037,-1.0049670934677124,0.8468353152275085,30.797365188598633,9.044846534729004,10.039069175720217,0.9244325160980223,0.2806318402290344,0.224471315741539,1.851802408695221,b5,b1,False,False,4.855352053252072,0.5348444589636678,0.14817653324895863,0.31697900778737353,1
A549,NVP-BHG712,0.5,2,False,0.3799428045749664,-0.204277217388153,1.642909288406372,119.95179748535156,60.04476547241211,118.77685546875,0.0486101470887661,0.5260903239250183,1.094573037593037e-30,1.8471865057945251,b5,b1,False,False,4.845325207979003,0.5901027469259064,0.16400953241390567,0.245887720660188,1
COLO 205,Sacubitril/Valsartan,0.050000000745058,7,False,0.8203819990158081,-1.0049009323120115,-0.5480297803878784,24.486400604248047,9.627684593200684,12.984501838684082,0.2110943645238876,,,1.8252829313278196,b5,b6,False,False,4.8382197020681925,0.23199560829030966,0.169023792809483,0.5989805989002073,1
MIA PaCa-2,Dinaciclib,0.5,8,False,0.4282698333263397,0.1600750535726547,1.984626293182373,134.0169219970703,59.097618103027344,81.76780700683594,0.011783423833549,0.5956246852874756,6.693852248233674e-27,1.8245512396097183,b5,b1,True,False,4.776415098190694,0.6163945155548619,0.1740259904289713,0.2095794940161668,1
